1028ba77b162d2511f691fe1e5b584db,1071,0.247432306256
a0a458f3e33450fc24ef0e6b3293b715,1071,0.239028944911
e1bdc658febfae94bdc123396a4442dc,1071,0.239962651727
cc00b118990b1ada421651d184fb7806,1071,0.228758169935
19a131d78f206c3e240ff5163430a3b2,1071,0.253968253968
c220686bfa8447f38ebd1cbd2838356f,1071,0.244631185808
00ace6e1ec0a60e7ff1538c99fdc3e55,1071,0.237161531279
df6f82d6f6aa729d23c831f0638f352a,1071,0.238095238095
1c097acc8393f4567ca2aec13cde1fea,1071,0.235294117647
9916b8213c7f5f2418efd72d82605197,1071,0.239028944911
36ead6eccf0b02329df43fe4065e4b94,1071,0.239962651727
1291de581cb75d3840f7bb4fd062c1a1,1071,0.237161531279
ef90544be87f57e9ffb19e9bcac26cf7,1071,0.241830065359
81e248dc76f9dd769b82460c292fb95d,1071,0.234360410831
5d0c703c7b8be570c12578ddb0f05862,1071,0.253034547152
135b767ef97253debdda931f14690a8d,1071,0.241830065359
2bfb0e7c40d5527c77289f8574060ae2,1071,0.245564892624
3251827a3e0b3d803d88d6fdf4fa5d5b,1071,0.236227824463
ab6f18576b1461002db6817213ebc170,1071,0.254901960784
1e2b5f9aff04d45084f2de5685fe29d8,1071,0.25116713352
6a6574f1193b9705c680dec4fc791f62,1071,0.239028944911
ba1c41b0ad9bbc4a6d245dfa3798a86b,1071,0.24649859944
bbfada63908e23e2416e61ab0aec139a,1071,0.243697478992
b9ef3159e9d118e3761e3d85d394524b,1071,0.238095238095
3bdb2a22fc908fea709268388bbc6428,1071,0.243697478992
27af8fed24b2f8b36c66966cd26c8854,1071,0.234360410831
231416606c78d53fb582e65056ace029,1071,0.239028944911
1ab081319bdad068a0a7341789110afe,1071,0.239028944911
5826e01539006d3ac05e6defd20a0ed0,1071,0.243697478992
7140a11f1b156c099a7b7e2142cb7689,1071,0.227824463119
9317e8bbcfb4d891e58d252f3ed52444,1071,0.257703081232
5be89d7cf1718a45f18e72a02a8fd3d1,1071,0.245564892624
b89924a6d4cfd5788a0865253d2713ce,1071,0.236227824463
c598a593f918bd7b968b7b05a64bcf8c,1071,0.243697478992
2411b21e1753e66309420c0563388658,1071,0.234360410831
00e3318e3782cbac115c59d8048c85b3,1071,0.245564892624
9943bdf6c93803dbb029cf4db4e7c004,1071,0.252100840336
fb5f0d7bf90e7b8833ae0ea90acfbe1d,1071,0.241830065359
7b572d44595fe1e15fd01463161691ee,1071,0.239028944911
9632776b36dec47e86e2150123242340,1071,0.252100840336
e78a620393f75d9ef0ee383bcaed6bba,1071,0.243697478992
63dbb984a7685d71e46153d15b1b5abe,1071,0.240896358543
a99530650607938e824fd67615c622cf,1071,0.247432306256
ea2aa4dd42809064772d0beb9749c5f0,1071,0.236227824463
da8cf5449f40b12a76136a328e86f486,1071,0.247432306256
86c584d2a3b6ba1702859c7aaa264a93,1071,0.249299719888
46e78824e4a8b969189cbec536dcc88d,1071,0.239962651727
f8553c7947233260c6eb829e3c6e442b,1071,0.239962651727
7b0f7458d37df9b995d73a759ad347c6,1071,0.2558356676
d3b3e35d37832d2a5f8be1f058af3083,1071,0.247432306256
74b5fbaa377530ad484b4f50fa81e1d4,1071,0.25116713352
6821ea799cc7a6da26eff6a7f3050121,1071,0.248366013072
0718583e2813059c76e13dc86eab430e,1071,0.244631185808
f27b2ff07c72cae5e8f5b606ffba3b8e,1071,0.238095238095
2e2e83458649c019b6d1c2fa21a22e50,1071,0.24649859944
8711004963b8ae150205016f4a9b688b,1071,0.227824463119
c90f8d3c71540d8d08c51ff78193b918,1071,0.240896358543
78117811771a6222ee2670df912f23a2,1071,0.244631185808
0762956670239ba0ff3647a2e2255b70,1071,0.243697478992
fe24273d42aa0c9c5881f00e1fde6812,1071,0.244631185808
b0782356b4a5f47e16dae005fd2d210e,1071,0.24649859944
9783c97c2413e5829b575749f6298ea2,1071,0.244631185808
5d3418bd3aa7bab140daabd727057e41,1071,0.233426704015
340e2c0281712838bda89a99a5c078eb,1071,0.249299719888
9b7ac148a3b86dc4786316d6a984ffde,1071,0.225957049486
22269401cb97c50d767ea60a092229e2,1071,0.223155929038
cf818f734669c69c2c8f279368a9ce50,1071,0.233426704015
a01ae27a41d1f1f339785998b5e4823a,1071,0.239962651727
0493f5b88657f64005f8d25e2f456d2c,1071,0.252100840336
3bb0b860d7d62f0f4ec135b9c7317253,1071,0.250233426704
bb1b95950e88160ac373f41a7826e400,1071,0.235294117647
